ID,Multiyear ID,Single or multiple application,Operator,Trial Type,Trial Status,Country,Location/Place,Year of Results,Crop,Seed/Transplant,Novihum Product,Granulate Size,Base Material Origin,Rate Novihum in kg/m²,Rate Novihum in Vol%,Rate Novihum in Mass%,Application Depth in m,Application Wide in m,Application Technique,Application Periode,Other Products,Fert flag,Nitrogen Compensation,Compost Manure,Drought Trial,Irrigation Level in %,Soil note,Soil Type in Numbers of Sand Silt Clay,Sand,Silt,Clay,Soil Type/Substrate,pH (Method not Known,pH (in H2O),pH (in KCl-Solution),pH (in CaCl2-Solution),Corg-Level Qualitativ,Corg-Level Quantitativ,Growth Conditions,Controlled Conditions,Result Control (Data as Recieved ),Unit1,Result Novihum (Data as Recieved),Unit2,Result Control (Edited by Novihum),Unit3,Result Novihum (Edited by Novihum),Unit4,Relative Yield difference,Statistical Significant,Standard Deviation Control,Standard Deviation Novihum,Earlier Higher Yield,Visible Quality Difference,Additional Information,Further Addition Information,Bulk Density,Row Number in Excel,Trial Quality for NN,App rate,Rel yield
876,,,Hetterich,Science,on-going,Germany,Schwarzach am Main,2022,Potato,Seeds,Argil,25,Rhein,0.05,,,,,,,-40% N,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,500,
877,,,Hetterich,Science,on-going,Germany,Schwarzach am Main,2022,Potato,Seeds,Argil,25,Rhein,0.05,,,,,,,-60% N,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,500,
878,,,Hetterich,Science,on-going,Germany,Schwarzach am Main,2022,Potato,Seeds,Dispersa,25,Rhein,0.025,,,,,,,,,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,250,
879,,,Hetterich,Science,on-going,Germany,Schwarzach am Main,2022,Potato,Seeds,Dispersa,25,Rhein,0.05,,,,,,,,,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,500,
880,,,Hetterich,Science,on-going,Germany,Schwarzach am Main,2022,Potato,Seeds,Dispersa,25,Rhein,0.075,,,,,,,,,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,750,
881,,,Hetterich,Science,on-going,Germany,Schwarzach am Main,2022,Potato,Seeds,Dispersa,25,Rhein,0.05,,,,,,,-20% N,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,500,
882,,,Hetterich,Science,on-going,Germany,Schwarzach am Main,2022,Potato,Seeds,Dispersa,25,Rhein,0.05,,,,,,,-40% N,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,500,
883,,,Hetterich,Science,on-going,Germany,Schwarzach am Main,2022,Potato,Seeds,Dispersa,25,Rhein,0.05,,,,,,,-60% N,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,500,
884,,,Mosaic,Science,closed,USA,"Champaign, IL",2020,Corn,Seeds,Argil,25,Rhein,0.017,,,0.01,1,Flat,,,,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,255,bu/ac,258,bu/ac,0.65,kg/m²,0.66,kg/m²,0.01,FALSE,0,0,FALSE,,Novihum nicht eingearbeitet,,,,,170,0.01
885,,,Mosaic,Science,closed,USA,"Champaign, IL",2020,Corn,Seeds,Argil,25,Rhein,0.017,,,0.01,1,Flat,,80 lbs MAP/ac 60 lbs MOP/ac,,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,260,bu/ac,276,bu/ac,0.66,kg/m²,0.7,kg/m²,0.06,TRUE,0,0,FALSE,,Novihum nicht eingearbeitet,,,,,170,0.06
886,,,Mosaic,Science,closed,USA,"Champaign, IL",2021,Corn,Seeds,Argil,25,Rhein,0.0084,,,,,Flat,,,,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,207.2,bu/ac,207.4,bu/ac,0.526,kg/m²,0.527,kg/m²,0.00,FALSE,0,0,FALSE,,,,,,,84,0.00
887,,,Mosaic,Science,closed,USA,"Champaign, IL",2021,Corn,Seeds,Argil,25,Rhein,0.017,,,,,Flat,,,,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,207.2,bu/ac,206.4,bu/ac,0.526,kg/m²,0.524,kg/m²,0.00,FALSE,0,0,FALSE,,,,,,,170,0.00
888,,,TecNova,Science,closed,Spain,Almeria,2022,Tomato,Transplants,Fine,02,Rhein,0.008,,,0.05,0.3,Line,,,,FALSE,no,FALSE,,,,,,,,,,,,,,protected,Yes,10.8,kg/m²,11.79,kg/m²,10.8,kg/m²,11.79,kg/m²,0.09,FALSE,0,0,FALSE,,,,,,,80,0.09
889,,,TecNova,Science,closed,Spain,Almeria,2022,Tomato,Transplants,Fine,02,Rhein,0.016,,,0.05,0.3,Line,,,,FALSE,no,FALSE,,,,,,,,,,,,,,protected,Yes,10.8,kg/m²,9.57,kg/m²,10.8,kg/m²,9.57,kg/m²,-0.11,FALSE,0,0,FALSE,,,,,,,160,-0.11
890,,,TecNova,Science,closed,Spain,Almeria,2022,Tomato,Transplants,Fine,02,Rhein,0.03,,,0.05,0.3,Line,,,,FALSE,no,FALSE,,,,,,,,,,,,,,protected,Yes,10.8,kg/m²,10.63,kg/m²,10.8,kg/m²,10.63,kg/m²,-0.02,FALSE,0,0,FALSE,,,,,,,300,-0.02
891,,,Hetterich,Science,finished planning,Germany,Grevesmühlen,2023,Winter Wheat,Seeds,Argil,25,Rhein,0.01,,,,,,,,,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,100,
892,,,Hetterich,Science,finished planning,Germany,Grevesmühlen,2023,Winter Wheat,Seeds,Argil,25,Rhein,0.005,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,50,
893,,,Hetterich,Science,finished planning,Germany,Grevesmühlen,2023,Winter Wheat,Seeds,Argil,25,Rhein,0.01,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,100,
894,,,Hetterich,Science,finished planning,Germany,Grevesmühlen,2023,Winter Wheat,Seeds,Argil,25,Rhein,0.02,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,200,
895,,,Hetterich,Science,finished planning,Germany,Grevesmühlen,2023,Winter Wheat,Seeds,Dispersa,25,Rhein,0.01,,,,,,,,,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,100,
896,,,Hetterich,Science,finished planning,Germany,Grevesmühlen,2023,Winter Wheat,Seeds,Dispersa,25,Rhein,0.005,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,50,
897,,,Hetterich,Science,finished planning,Germany,Grevesmühlen,2023,Winter Wheat,Seeds,Dispersa,25,Rhein,0.01,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,100,
898,,,Hetterich,Science,finished planning,Germany,Grevesmühlen,2023,Winter Wheat,Seeds,Dispersa,25,Rhein,0.02,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,200,
899,,,Hetterich,Science,finished planning,Germany,Grevesmühlen,2023,Rape,Seeds,Argil,25,Rhein,0.01,,,,,,,,,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,100,
900,,,Hetterich,Science,finished planning,Germany,Grevesmühlen,2023,Rape,Seeds,Argil,25,Rhein,0.005,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,50,
901,,,Hetterich,Science,finished planning,Germany,Grevesmühlen,2023,Rape,Seeds,Argil,25,Rhein,0.01,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,100,
902,,,Hetterich,Science,finished planning,Germany,Grevesmühlen,2023,Rape,Seeds,Argil,25,Rhein,0.02,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,200,
903,,,Hetterich,Science,finished planning,Germany,Grevesmühlen,2023,Rape,Seeds,Dispersa,25,Rhein,0.01,,,,,,,,,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,100,
904,,,Hetterich,Science,finished planning,Germany,Grevesmühlen,2023,Rape,Seeds,Dispersa,25,Rhein,0.005,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,50,
905,,,Hetterich,Science,finished planning,Germany,Grevesmühlen,2023,Rape,Seeds,Dispersa,25,Rhein,0.01,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,100,
906,,,Hetterich,Science,finished planning,Germany,Grevesmühlen,2023,Rape,Seeds,Dispersa,25,Rhein,0.02,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,200,
907,,,Hetterich,Science,finished planning,Germany,Grevesmühlen,2023,Silo maize,Seeds,Argil,25,Rhein,0.01,,,,,,,,,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,100,
908,,,Hetterich,Science,finished planning,Germany,Grevesmühlen,2023,Silo maize,Seeds,Argil,25,Rhein,0.005,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,50,
909,,,Hetterich,Science,finished planning,Germany,Grevesmühlen,2023,Silo maize,Seeds,Argil,25,Rhein,0.01,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,100,
910,,,Hetterich,Science,finished planning,Germany,Grevesmühlen,2023,Silo maize,Seeds,Argil,25,Rhein,0.02,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,200,
911,,,Hetterich,Science,finished planning,Germany,Grevesmühlen,2023,Silo maize,Seeds,Dispersa,25,Rhein,0.01,,,,,,,,,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,100,
912,,,Hetterich,Science,finished planning,Germany,Grevesmühlen,2023,Silo maize,Seeds,Dispersa,25,Rhein,0.005,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,50,
913,,,Hetterich,Science,finished planning,Germany,Grevesmühlen,2023,Silo maize,Seeds,Dispersa,25,Rhein,0.01,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,100,
914,,,Hetterich,Science,finished planning,Germany,Grevesmühlen,2023,Silo maize,Seeds,Dispersa,25,Rhein,0.02,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,200,
915,,,Hetterich,Science,finished planning,Germany,Grevesmühlen,2023,Broad bean,Seeds,Argil,25,Rhein,0.01,,,,,,,,,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,100,
916,,,Hetterich,Science,finished planning,Germany,Grevesmühlen,2023,Broad bean,Seeds,Argil,25,Rhein,0.005,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,50,
917,,,Hetterich,Science,finished planning,Germany,Grevesmühlen,2023,Broad bean,Seeds,Argil,25,Rhein,0.01,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,100,
918,,,Hetterich,Science,finished planning,Germany,Grevesmühlen,2023,Broad bean,Seeds,Argil,25,Rhein,0.02,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,200,
919,,,Hetterich,Science,finished planning,Germany,Grevesmühlen,2023,Broad bean,Seeds,Dispersa,25,Rhein,0.01,,,,,,,,,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,100,
920,,,Hetterich,Science,finished planning,Germany,Grevesmühlen,2023,Broad bean,Seeds,Dispersa,25,Rhein,0.005,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,50,
921,,,Hetterich,Science,finished planning,Germany,Grevesmühlen,2023,Broad bean,Seeds,Dispersa,25,Rhein,0.01,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,100,
922,,,Hetterich,Science,finished planning,Germany,Grevesmühlen,2023,Broad bean,Seeds,Dispersa,25,Rhein,0.02,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,200,
923,,,Hetterich,Science,finished planning,Germany,Ammeloe,2023,Winter Wheat,Seeds,Argil,25,Rhein,0.01,,,,,,,,,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,100,
924,,,Hetterich,Science,finished planning,Germany,Ammeloe,2023,Winter Wheat,Seeds,Argil,25,Rhein,0.005,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,50,
925,,,Hetterich,Science,finished planning,Germany,Ammeloe,2023,Winter Wheat,Seeds,Argil,25,Rhein,0.01,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,100,
926,,,Hetterich,Science,finished planning,Germany,Ammeloe,2023,Winter Wheat,Seeds,Argil,25,Rhein,0.02,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,200,
927,,,Hetterich,Science,finished planning,Germany,Ammeloe,2023,Winter Wheat,Seeds,Dispersa,25,Rhein,0.01,,,,,,,,,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,100,
928,,,Hetterich,Science,finished planning,Germany,Ammeloe,2023,Winter Wheat,Seeds,Dispersa,25,Rhein,0.005,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,50,
929,,,Hetterich,Science,finished planning,Germany,Ammeloe,2023,Winter Wheat,Seeds,Dispersa,25,Rhein,0.01,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,100,
930,,,Hetterich,Science,finished planning,Germany,Ammeloe,2023,Winter Wheat,Seeds,Dispersa,25,Rhein,0.02,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,200,
931,,,Hetterich,Science,finished planning,Germany,Ammeloe,2023,Rape,Seeds,Argil,25,Rhein,0.01,,,,,,,,,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,100,
932,,,Hetterich,Science,finished planning,Germany,Ammeloe,2023,Rape,Seeds,Argil,25,Rhein,0.005,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,50,
933,,,Hetterich,Science,finished planning,Germany,Ammeloe,2023,Rape,Seeds,Argil,25,Rhein,0.01,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,100,
934,,,Hetterich,Science,finished planning,Germany,Ammeloe,2023,Rape,Seeds,Argil,25,Rhein,0.02,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,200,
935,,,Hetterich,Science,finished planning,Germany,Ammeloe,2023,Rape,Seeds,Dispersa,25,Rhein,0.01,,,,,,,,,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,100,
936,,,Hetterich,Science,finished planning,Germany,Ammeloe,2023,Rape,Seeds,Dispersa,25,Rhein,0.005,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,50,
937,,,Hetterich,Science,finished planning,Germany,Ammeloe,2023,Rape,Seeds,Dispersa,25,Rhein,0.01,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,100,
938,,,Hetterich,Science,finished planning,Germany,Ammeloe,2023,Rape,Seeds,Dispersa,25,Rhein,0.02,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,200,
939,,,Hetterich,Science,finished planning,Germany,Ammeloe,2023,Silo maize,Seeds,Argil,25,Rhein,0.01,,,,,,,,,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,100,
940,,,Hetterich,Science,finished planning,Germany,Ammeloe,2023,Silo maize,Seeds,Argil,25,Rhein,0.005,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,50,
941,,,Hetterich,Science,finished planning,Germany,Ammeloe,2023,Silo maize,Seeds,Argil,25,Rhein,0.01,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,100,
942,,,Hetterich,Science,finished planning,Germany,Ammeloe,2023,Silo maize,Seeds,Argil,25,Rhein,0.02,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,200,
943,,,Hetterich,Science,finished planning,Germany,Ammeloe,2023,Silo maize,Seeds,Dispersa,25,Rhein,0.01,,,,,,,,,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,100,
944,,,Hetterich,Science,finished planning,Germany,Ammeloe,2023,Silo maize,Seeds,Dispersa,25,Rhein,0.005,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,50,
945,,,Hetterich,Science,finished planning,Germany,Ammeloe,2023,Silo maize,Seeds,Dispersa,25,Rhein,0.01,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,100,
946,,,Hetterich,Science,finished planning,Germany,Ammeloe,2023,Silo maize,Seeds,Dispersa,25,Rhein,0.02,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,200,
947,,,Hetterich,Science,finished planning,Germany,Ammeloe,2023,Broad bean,Seeds,Argil,25,Rhein,0.01,,,,,,,,,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,100,
948,,,Hetterich,Science,finished planning,Germany,Ammeloe,2023,Broad bean,Seeds,Argil,25,Rhein,0.005,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,50,
949,,,Hetterich,Science,finished planning,Germany,Ammeloe,2023,Broad bean,Seeds,Argil,25,Rhein,0.01,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,100,
950,,,Hetterich,Science,finished planning,Germany,Ammeloe,2023,Broad bean,Seeds,Argil,25,Rhein,0.02,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,200,
951,,,Hetterich,Science,finished planning,Germany,Ammeloe,2023,Broad bean,Seeds,Dispersa,25,Rhein,0.01,,,,,,,,,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,100,
952,,,Hetterich,Science,finished planning,Germany,Ammeloe,2023,Broad bean,Seeds,Dispersa,25,Rhein,0.005,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,50,
953,,,Hetterich,Science,finished planning,Germany,Ammeloe,2023,Broad bean,Seeds,Dispersa,25,Rhein,0.01,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,100,
954,,,Hetterich,Science,finished planning,Germany,Ammeloe,2023,Broad bean,Seeds,Dispersa,25,Rhein,0.02,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,200,
955,,,Hetterich,Science,finished planning,Germany,Schwarzach am Main,2023,Winter Wheat,Seeds,Argil,25,Rhein,0.01,,,,,,,,,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,100,
956,,,Hetterich,Science,finished planning,Germany,Schwarzach am Main,2023,Winter Wheat,Seeds,Argil,25,Rhein,0.005,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,50,
957,,,Hetterich,Science,finished planning,Germany,Schwarzach am Main,2023,Winter Wheat,Seeds,Argil,25,Rhein,0.01,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,100,
958,,,Hetterich,Science,finished planning,Germany,Schwarzach am Main,2023,Winter Wheat,Seeds,Argil,25,Rhein,0.02,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,200,
959,,,Hetterich,Science,finished planning,Germany,Schwarzach am Main,2023,Winter Wheat,Seeds,Dispersa,25,Rhein,0.01,,,,,,,,,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,100,
960,,,Hetterich,Science,finished planning,Germany,Schwarzach am Main,2023,Winter Wheat,Seeds,Dispersa,25,Rhein,0.005,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,50,
961,,,Hetterich,Science,finished planning,Germany,Schwarzach am Main,2023,Winter Wheat,Seeds,Dispersa,25,Rhein,0.01,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,100,
962,,,Hetterich,Science,finished planning,Germany,Schwarzach am Main,2023,Winter Wheat,Seeds,Dispersa,25,Rhein,0.02,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,200,
963,,,Hetterich,Science,finished planning,Germany,Schwarzach am Main,2023,Winter Wheat,Seeds,Argil,25,Rhein,0.01,,,,,,,,,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,later sowing,,,,,100,
964,,,Hetterich,Science,finished planning,Germany,Schwarzach am Main,2023,Winter Wheat,Seeds,Argil,25,Rhein,0.005,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,later sowing,,,,,50,
965,,,Hetterich,Science,finished planning,Germany,Schwarzach am Main,2023,Winter Wheat,Seeds,Argil,25,Rhein,0.01,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,later sowing,,,,,100,
966,,,Hetterich,Science,finished planning,Germany,Schwarzach am Main,2023,Winter Wheat,Seeds,Argil,25,Rhein,0.02,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,later sowing,,,,,200,
967,,,Hetterich,Science,finished planning,Germany,Schwarzach am Main,2023,Winter Wheat,Seeds,Dispersa,25,Rhein,0.01,,,,,,,,,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,later sowing,,,,,100,
968,,,Hetterich,Science,finished planning,Germany,Schwarzach am Main,2023,Winter Wheat,Seeds,Dispersa,25,Rhein,0.005,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,later sowing,,,,,50,
969,,,Hetterich,Science,finished planning,Germany,Schwarzach am Main,2023,Winter Wheat,Seeds,Dispersa,25,Rhein,0.01,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,later sowing,,,,,100,
970,,,Hetterich,Science,finished planning,Germany,Schwarzach am Main,2023,Winter Wheat,Seeds,Dispersa,25,Rhein,0.02,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,later sowing,,,,,200,
971,,,Hetterich,Science,finished planning,Germany,Schwarzach am Main,2023,Rape,Seeds,Argil,25,Rhein,0.01,,,,,,,,,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,100,
972,,,Hetterich,Science,finished planning,Germany,Schwarzach am Main,2023,Rape,Seeds,Argil,25,Rhein,0.005,,,,,,,-20% NPK,x,FALSE,no,FALSE,,,,,,,,,,,,,,free,No,,,,,,,,,,FALSE,0,0,FALSE,,,,,,,50,
